Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2018-09-24,43.80825424194336,355.93109130859375,73.8955078125,53.95355987548828,32.502017974853516,24.344369888305664,34.69976806640625,141.92568969726562,22.818069458007812,32.849220275878906,102.56603240966797,60.809852600097656,79.57107543945312,45.19572448730469,109.3832778930664,22.028610229492188,60.12664794921875,170.72865295410156,39.111263275146484,17.945249557495117,79.39608764648438,239.8777313232422,70.91168212890625,44.146942138671875,45.89027404785156
2018-09-25,44.085052490234375,355.196044921875,73.61988830566406,54.15504455566406,32.292205810546875,24.195608139038086,34.02894592285156,141.68215942382812,22.54463768005371,32.43225860595703,102.2760238647461,60.408111572265625,78.58295440673828,44.9366569519043,109.17340850830078,21.68019676208496,59.1780891418457,171.09225463867188,37.61566925048828,17.865873336791992,79.45979309082031,240.8089141845703,71.84578704833984,43.74291229248047,45.81068420410156
2018-09-26,43.57758331298828,353.068115234375,73.08766174316406,53.979835510253906,32.26483154296875,23.845582962036133,33.959251403808594,142.6467742919922,22.906269073486328,32.34162139892578,101.0721664428711,60.8392448425293,77.99566650390625,45.010684967041016,108.72508239746094,21.392751693725586,58.776451110839844,170.0692138671875,37.747352600097656,17.64889907836914,79.98765563964844,240.57115173339844,71.0706787109375,43.81711959838867,45.059104919433594
2018-09-27,43.76211929321289,355.35076904296875,72.80252838134766,54.26892852783203,32.12800216674805,23.994338989257812,32.11231231689453,142.26107788085938,22.606382369995117,32.223785400390625,100.6328125,61.44675827026367,77.67872619628906,44.98107147216797,109.13528442382812,21.58438491821289,59.01572799682617,168.6657257080078,37.5404167175293,17.685943603515625,79.6418228149414,242.02740478515625,71.0508041381836,44.188167572021484,44.47554016113281
2018-09-28,43.98356246948242,359.7129821777344,73.26824188232422,54.38280487060547,32.30133056640625,24.195608139038086,31.91193199157715,141.4237518310547,22.72986602783203,31.725242614746094,99.15652465820312,61.19199752807617,77.11009979248047,44.640586853027344,109.09710693359375,21.706327438354492,58.27226638793945,170.4750213623047,37.76616668701172,17.770614624023438,80.27887725830078,241.78964233398438,71.0209732055664,44.02326202392578,44.34291076660156
2018-10-01,44.62019729614258,369.76251220703125,73.94304656982422,54.400325775146484,32.40167236328125,24.099353790283203,31.659290313720703,141.92239379882812,22.579923629760742,31.888402938842773,99.73649597167969,60.45710372924805,77.76263427734375,44.655391693115234,110.27993774414062,21.593088150024414,58.96445846557617,168.4120330810547,37.6721076965332,17.72298812866211,80.51549530029297,246.1780548095703,71.31910705566406,44.394309997558594,43.83005905151367
2018-10-02,44.79551696777344,373.7088317871094,73.46784210205078,55.01354217529297,32.741004943847656,24.423126220703125,31.972917556762695,145.64776611328125,23.003293991088867,32.241905212402344,100.14949798583984,59.94757843017578,77.84652709960938,45.365970611572266,109.84117126464844,21.82827377319336,59.54555892944336,169.29977416992188,37.531005859375,17.95054054260254,78.83184814453125,245.4252166748047,71.36878967285156,44.87255859375,43.706275939941406
2018-10-03,45.099998474121094,379.4444580078125,72.14673614501953,54.88213348388672,32.273277282714844,23.906837463378906,31.807395935058594,148.8369598388672,22.98565673828125,32.44132995605469,101.0897445678711,60.437503814697266,77.78128051757812,45.04769515991211,109.8602294921875,21.61050796508789,60.015567779541016,167.1438446044922,36.157691955566406,17.95054054260254,78.24028015136719,245.02894592285156,71.25949096679688,44.76537322998047,44.89994430541992
2018-10-04,44.73092269897461,377.21014404296875,70.56901550292969,54.979129791259766,32.291622161865234,23.8718318939209,32.39980697631836,148.93101501464844,23.303186416625977,32.96706771850586,102.00117492675781,60.33952713012695,77.930419921875,45.728660583496094,107.58995819091797,21.81955909729004,59.716453552246094,167.20303344726562,36.35523223876953,18.056385040283203,77.2118911743164,241.09622192382812,71.1501693725586,45.3672981262207,45.56310272216797
2018-10-05,44.269588470458984,373.8055419921875,70.50248718261719,55.02320098876953,31.695497512817383,24.265609741210938,32.434654235839844,147.13417053222656,22.3505916595459,32.91267013549805,101.4260025024414,59.8202018737793,77.53889465332031,45.94331741333008,106.96038818359375,21.749876022338867,58.09280014038086,168.25987243652344,36.32699966430664,17.987590789794922,76.920654296875,238.43145751953125,70.60362243652344,45.301326751708984,45.244789123535156
2018-10-08,44.28804397583008,373.12847900390625,69.69463348388672,55.455204010009766,32.26411437988281,24.4581298828125,33.32326889038086,144.70703125,22.059524536132812,33.093955993652344,102.0454330444336,59.39885711669922,77.86517333984375,46.75752258300781,105.73939514160156,21.81955909729004,58.22099304199219,170.10301208496094,36.59038162231445,18.05109214782715,77.72154998779297,237.41114807128906,71.24954223632812,45.3672981262207,46.058265686035156
2018-10-09,45.48750305175781,372.80926513671875,69.36199951171875,55.74614334106445,32.5025520324707,24.61564064025879,32.68730545043945,141.53668212890625,22.024240493774414,31.73430824279785,101.33751678466797,58.29161834716797,77.63214111328125,46.70570755004883,107.08440399169922,21.767301559448242,56.70842361450195,169.89163208007812,35.27350616455078,18.07915496826172,77.95816040039062,237.71820068359375,69.88813781738281,45.845008850097656,45.68689727783203
